일시,국가지점번호,다목적위치표지판번호,GNSS-경도,GNSS-위도,온도,습도
2025-01-02 06:05:00,다사55306092,북한17-03,126.9934,37.6467,-5.6,63.0
2025-01-02 06:05:00,다사55305741,둘레길105-02,126.993622,37.6150632,-4.4,62.0
2025-01-02 06:05:00,다사55146054,북한16-03,126.9916,37.6433,-6.0,63.0
2025-01-02 06:05:00,다사55085933,북한12-05,126.990989,37.632405,-6.5,63.0
2025-01-02 06:05:00,다사55076065,북한17-04,126.9908,37.6443,-6.0,62.0
2025-01-02 06:05:00,다사55056285,북한69-04,126.9904487,37.664072,-7.0,61.0
2025-01-02 06:05:00,다사55035844,북한09-01,126.9904,37.6244,-4.6,62.0
2025-01-02 06:05:00,다사55035750,둘레길105-03,126.9904493,37.6158572,-4.4,63.0
2025-01-02 06:05:00,다사54956013,북한15-03,126.9894,37.6396,-5.9,63.0
2025-01-02 06:05:00,다사54955831,북한08-01,126.9896,37.6232,-4.5,61.0
2025-01-02 06:05:00,다사54886040,북한17-05,126.9886,37.642,-6.6,62.0
2025-01-02 06:05:00,다사54885890,북한09-02,126.988705,37.6284572,-5.1,63.0
2025-01-02 06:05:00,다사54885787,북한07-01,126.9888,37.6192,-4.9,62.0
2025-01-02 06:05:00,다사54855924,북한11-01,126.9883453,37.6315719,-5.8,61.0
2025-01-02 06:05:00,다사54846258,북한21-01,126.988,37.6617,-6.3,65.0
2025-01-02 06:06:00,다사55846087,북한17-01,126.9995,37.6463,-4.2,62.0
2025-01-02 06:06:00,다사55825947,북한14-01,126.9993859,37.6336439,-4.7,63.0
2025-01-02 06:06:00,다사55805911,북한13-02,126.9991232,37.6303881,-5.2,63.0
2025-01-02 06:06:00,다사55705883,북한12-03,126.998,37.6279,-5.6,61.0
2025-01-02 06:06:00,다사55656125,북한17-02,126.9973,37.6497,-5.1,62.0
2025-01-02 06:06:00,다사55656044,북한16-01,126.9973,37.6424,-4.5,63.0
2025-01-02 06:06:00,다사55636003,북한15-01,126.9972,37.6387,-4.5,62.0
2025-01-02 06:06:00,다사55556071,북한16-02,126.9962,37.6448,-5.1,61.0
2025-01-02 06:06:00,다사55506361,북한69-02,126.9954133,37.6709453,-5.4,65.0
2025-01-02 06:06:00,다사55476140,북한19-01,126.9952,37.6511,-4.8,62.0
2025-01-02 06:06:00,다사55445870,북한10-01,126.9951263,37.6267242,-5.2,63.0
2025-01-02 06:06:00,다사55405904,북한12-04,126.9946164,37.629813,-6.1,63.0
2025-01-02 06:06:00,다사55405754,둘레길105-01,126.9946562,37.6163066,-4.7,62.0
2025-01-02 06:06:00,다사55396003,북한15-02,126.9944,37.6387,-5.0,61.0
2025-01-02 06:06:00,다사55386124,북한19-02,126.9942,37.6496,-5.0,62.0
2025-01-02 06:07:00,다사56756128,둘레길102-01,127.0098,37.65,-3.7,61.0
2025-01-02 06:07:00,다사56716247,둘레길101-01,127.0092,37.6608,-3.8,65.0
2025-01-02 06:07:00,다사56705899,둘레길103-05,127.0093,37.6294,-4.2,62.0
2025-01-02 06:07:00,다사56685865,둘레길103-06,127.0091,37.6263,-4.1,63.0
2025-01-02 06:07:00,다사56665927,둘레길103-04,127.0089,37.6319,-3.8,63.0
2025-01-02 06:07:00,다사56656231,둘레길101-02,127.0086,37.6593,-3.9,62.0
2025-01-02 06:07:00,다사56536202,둘레길101-03,127.0072,37.6567,-3.9,61.0
2025-01-02 06:07:00,다사56436020,둘레길103-01,127.0062,37.6403,-3.8,62.0
2025-01-02 06:07:00,다사56425986,둘레길103-02,127.0061,37.6372,-3.8,63.0
2025-01-02 06:07:00,다사56195897,북한13-01,127.003544,37.6291694,-4.4,62.0
2025-01-02 06:07:00,다사56185872,북한12-01,127.0035072,37.626927,-4.3,63.0
2025-01-02 06:07:00,다사55966366,북한69-01,127.0006834,37.6714228,-4.9,63.0
2025-01-02 06:07:00,다사55855862,북한12-02,126.9997009,37.6260305,-5.2,62.0
2025-01-02 06:07:00,다사55846471,둘레길121-07,126.9992,37.6809,-5.1,61.0
2025-01-02 06:08:00,다사56976453,북한23-03,127.0121,37.6793,-5.4,62.0
2025-01-02 06:08:00,다사56966353,북한23-01,127.012,37.6703,-4.3,63.0
2025-01-02 06:08:00,다사56795841,둘레길103-07,127.0103999,37.6242,-4.3,62.0
2025-01-02 17:01:00,다사51405985,북한61-01,126.9492,37.6369,-4.2,30.0
2025-01-02 17:01:00,다사51396051,북한58-01,126.9490999,37.6428,-3.9,31.0
2025-01-02 17:01:00,다사51335773,북한66-02,126.9486,37.6178,-4.5,28.0
2025-01-02 17:01:00,다사51335740,북한66-01,126.9486,37.6148,-3.8,29.0
2025-01-02 17:01:00,다사51286158,둘레길110-01 ,126.9477611,37.6524418,-3.5,28.0
2025-01-02 17:01:00,다사51285821,북한66-03,126.948,37.6221,-5.5,29.0
2025-01-02 17:01:00,다사51155891,북한62-04,126.9464,37.6284,-5.4,28.0
2025-01-02 17:01:00,다사51155877,북한62-03,126.9465,37.6271,-5.9,30.0
2025-01-02 17:01:00,다사51135948,북한62-01,126.9462,37.6335,-4.3,31.0
2025-01-02 17:01:00,다사50985837,북한64-02,126.9446,37.6235,-4.9,28.0
2025-01-02 17:01:00,다사50985795,북한65-03,126.9446,37.6197,-5.5,29.0
2025-01-02 17:01:00,다사50975857,북한63-02,126.9444,37.6253,-5.3,28.0
2025-01-02 17:01:00,다사50905778,족두리봉,126.943704,37.6182159,-5.3,29.0
2025-01-02 17:01:00,다사50775880,북한63-01,126.9422,37.6274,-4.7,28.0
2025-01-02 17:01:00,다사50475974,둘레길108-03,126.9386623,37.635817,-3.8,29.0
2025-01-02 17:01:00,다사50765775,북한65-02,126.9421,37.6179,-5.5,30.0
2025-01-02 17:01:00,다사50595826,북한64-01,126.9402,37.6225,-4.3,31.0
2025-01-02 17:01:00,다사50515797,북한65-01,126.9393,37.6199,-4.7,28.0
2025-01-02 17:01:00,다사50315730,둘레길108-01,126.9369876,37.6138226,-3.8,28.0
2025-01-02 17:02:00,다사52165942,북한59-02,126.9579,37.633,-6.4,28.0
2025-01-02 17:02:00,다사52145872,북한01-03,126.9577,37.6267,-6.9,29.0
2025-01-02 17:02:00,다사52136096,북한57-02,126.9574,37.6469,-5.1,28.0
2025-01-02 17:02:00,다사51875851,북한01-02,126.9546,37.6248,-6.3,29.0
2025-01-02 17:02:00,다사51865887,북한61-03,126.9545,37.6281,-6.0,28.0
2025-01-02 17:02:00,다사51855861,북한61-04,126.9544,37.6257,-6.7,30.0
2025-01-02 17:02:00,다사51846131,북한56-01,126.9541,37.6501,-4.7,29.0
2025-01-02 17:02:00,다사51805824,북한01-01,126.9539,37.6224,-5.4,28.0
2025-01-02 17:02:00,다사51775928,북한61-02,126.9534,37.6318,-4.9,30.0
2025-01-02 17:02:00,다사51626125,북한57-01,126.9516,37.6495,-4.1,31.0
2025-01-02 17:02:00,다사51615722,북한67-01,126.9517522,37.6131699,-4.6,28.0
2025-01-02 17:02:00,다사51605810,북한67-03,126.9516142,37.6211404,-5.2,29.0
2025-01-02 17:02:00,다사51576011,북한59-01,126.9511,37.6392,-5.3,28.0
2025-01-02 17:02:00,다사51495769,북한67-02,126.9504095,37.6173775,-4.8,29.0
2025-01-02 17:02:00,다사51475825,북한65-04,126.9501,37.6225,-6.1,28.0
2025-01-02 17:03:00,다사54015858,북한07-04,126.9789,37.6256,-6.4,29.0
2025-01-02 17:03:00,다사53755791,북한04-01,126.9759486,37.6194748,-5.4,31.0
2025-01-02 17:03:00,다사53745927,북한03-06,126.9758,37.6318,-8.0,28.0
2025-01-02 17:03:00,다사53615927,북한03-05,126.9743,37.6318,-7.8,29.0
2025-01-02 17:03:00,다사53415894,북한03-04,126.9721,37.6288,-6.9,28.0
2025-01-02 17:03:00,다사53175857,북한03-03,126.9694,37.6254,-6.1,29.0
2025-01-02 17:03:00,다사52925912,북한01-05,126.9665,37.6304,-7.2,27.0
2025-01-02 17:03:00,다사52885827,북한03-02,126.9661,37.6227,-5.2,27.0
2025-01-02 17:03:00,다사52705790,북한03-01,126.9641,37.6194,-4.7,27.0
2025-01-02 17:03:00,다사52645898,북한01-04,126.9633,37.6291,-7.2,28.0
2025-01-02 17:03:00,다사52585946,북한58-04,126.9626,37.6334,-5.7,29.0
2025-01-02 17:03:00,다사52395997,북한58-03,126.9604,37.638,-5.0,29.0
2025-01-02 17:03:00,다사52395834,북한02-02,126.9605,37.6233,-5.8,31.0
2025-01-02 17:03:00,다사52355893,북한60-03,126.96,37.6286,-6.9,28.0
2025-01-02 17:03:00,다사52345938,북한60-02,126.9599,37.6327,-5.9,29.0
2025-01-02 17:03:00,다사52255897,북한59-03,126.9589,37.629,-7.0,28.0
2025-01-02 17:03:00,다사52255785,북한02-01,126.959,37.6189,-5.1,29.0
2025-01-02 17:03:00,다사52245981,북한60-01,126.9587,37.6366,-5.2,28.0
2025-01-02 17:03:00,다사52215870,북한02-03,126.9585,37.6266,-6.6,30.0
2025-01-02 17:03:00,다사52206004,북한58-02,126.9583,37.6386,-4.8,31.0
2025-01-02 17:04:00,다사54825737,북한06-01,126.9881019,37.6147296,-4.6,28.0
2025-01-02 17:04:00,다사54816041,북한19-03,126.9878,37.6421,-6.5,29.0
2025-01-02 17:04:00,다사54735959,북한12-06,126.9870124,37.6346669,-7.2,29.0
2025-01-02 17:04:00,다사54715768,북한06-02,126.9869,37.6175,-5.1,27.0
2025-01-02 17:04:00,다사54696024,북한19-04,126.9865,37.6406,-7.0,27.0
2025-01-02 17:04:00,다사54695726,둘레길105-04,126.9866713,37.6136633,-4.9,27.0
2025-01-02 17:04:00,다사54676164,북한20-01,126.9862,37.6532,-6.0,28.0
2025-01-02 17:04:00,다사54585999,북한12-07,126.9853,37.6383,-7.2,29.0
2025-01-02 17:04:00,다사54585924,북한09-03,126.985338,37.6315385,-5.7,29.0
2025-01-02 17:04:00,다사54545798,북한07-02,126.9849,37.6202,-5.8,31.0
2025-01-02 17:04:00,다사54535859,북한08-02,126.9848,37.6257,-5.2,28.0
2025-01-02 17:04:00,다사54525738,북한05-01,126.9847362,37.6147956,-5.3,29.0
2025-01-02 17:04:00,다사54515721,둘레길105-02,126.9846595,37.6132516,-4.9,28.0
2025-01-02 17:04:00,다사54446143,북한20-02,126.9836,37.6513,-6.9,29.0
2025-01-02 17:04:00,다사54145957,북한08-06,126.9803051,37.6345396,-7.5,28.0
2025-01-02 17:04:00,다사54315771,북한05-02,126.9823,37.6177,-6.2,27.0
2025-01-02 17:04:00,다사54235873,북한08-03,126.9814,37.6269,-6.1,27.0
2025-01-02 17:04:00,다사54205816,북한07-03,126.981,37.6218,-6.0,27.0
2025-01-02 17:04:00,다사54025885,북한08-04,126.9789999,37.628,-7.0,29.0
2025-01-02 17:05:00,다사55306092,북한17-03,126.9934,37.6467,-5.6,29.0
2025-01-02 17:05:00,다사55305741,둘레길105-02,126.993622,37.6150632,-4.4,27.0
2025-01-02 17:05:00,다사55146054,북한16-03,126.9916,37.6433,-6.0,27.0
2025-01-02 17:05:00,다사55085933,북한12-05,126.990989,37.632405,-6.5,27.0
2025-01-02 17:05:00,다사55076065,북한17-04,126.9908,37.6443,-6.0,28.0
2025-01-02 17:05:00,다사55056285,북한69-04,126.9904487,37.664072,-7.0,29.0
2025-01-02 17:05:00,다사55035844,북한09-01,126.9904,37.6244,-4.6,29.0
2025-01-02 17:05:00,다사55035750,둘레길105-03,126.9904493,37.6158572,-4.4,31.0
2025-01-02 17:05:00,다사54956013,북한15-03,126.9894,37.6396,-5.9,28.0
2025-01-02 17:05:00,다사54955831,북한08-01,126.9896,37.6232,-4.5,29.0
2025-01-02 17:05:00,다사54886040,북한17-05,126.9886,37.642,-6.6,28.0
2025-01-02 17:05:00,다사54885890,북한09-02,126.988705,37.6284572,-5.1,29.0
2025-01-02 17:05:00,다사54885787,북한07-01,126.9888,37.6192,-4.9,27.0
2025-01-02 17:05:00,다사54855924,북한11-01,126.9883453,37.6315719,-5.8,27.0
2025-01-02 17:05:00,다사54846258,북한21-01,126.988,37.6617,-6.3,27.0
2025-01-02 17:06:00,다사55386124,북한19-02,126.9942,37.6496,-5.0,28.0
2025-01-02 17:07:00,다사56195897,북한13-01,127.003544,37.6291694,-4.4,27.0
2025-01-02 17:07:00,다사56185872,북한12-01,127.0035072,37.626927,-4.3,27.0
2025-01-02 17:07:00,다사55966366,북한69-01,127.0006834,37.6714228,-4.9,28.0
2025-01-02 17:07:00,다사55855862,북한12-02,126.9997009,37.6260305,-5.2,29.0
2025-01-02 17:07:00,다사55846471,둘레길121-07,126.9992,37.6809,-5.1,29.0
2025-01-02 17:07:00,다사55846087,북한17-01,126.9995,37.6463,-4.2,27.0
2025-01-02 17:07:00,다사55825947,북한14-01,126.9993859,37.6336439,-4.7,27.0
2025-01-02 17:07:00,다사55805911,북한13-02,126.9991232,37.6303881,-5.2,28.0
2025-01-02 17:07:00,다사55705883,북한12-03,126.998,37.6279,-5.6,29.0
2025-01-02 17:07:00,다사55656125,북한17-02,126.9973,37.6497,-5.1,29.0
2025-01-02 17:07:00,다사55656044,북한16-01,126.9973,37.6424,-4.5,27.0
2025-01-02 17:07:00,다사55636003,북한15-01,126.9972,37.6387,-4.5,27.0
2025-01-02 17:07:00,다사55556071,북한16-02,126.9962,37.6448,-5.1,27.0
2025-01-02 17:07:00,다사55506361,북한69-02,126.9954133,37.6709453,-5.4,28.0
2025-01-02 17:07:00,다사55476140,북한19-01,126.9952,37.6511,-4.8,29.0
2025-01-02 17:07:00,다사55445870,북한10-01,126.9951263,37.6267242,-5.2,29.0
2025-01-02 17:07:00,다사55405904,북한12-04,126.9946164,37.629813,-6.1,31.0
2025-01-02 17:07:00,다사55405754,둘레길105-01,126.9946562,37.6163066,-4.7,28.0
2025-01-02 17:07:00,다사55396003,북한15-02,126.9944,37.6387,-5.0,29.0
2025-01-02 17:08:00,다사56976453,북한23-03,127.0121,37.6793,-5.4,27.0
2025-01-02 17:08:00,다사56966353,북한23-01,127.012,37.6703,-4.3,27.0
2025-01-02 17:08:00,다사56795841,둘레길103-07,127.0103999,37.6242,-4.3,28.0
2025-01-02 17:08:00,다사56756128,둘레길102-01,127.0098,37.65,-3.7,29.0
2025-01-02 17:08:00,다사56716247,둘레길101-01,127.0092,37.6608,-3.8,27.0
2025-01-02 17:08:00,다사56705899,둘레길103-05,127.0093,37.6294,-4.2,27.0
2025-01-02 17:08:00,다사56685865,둘레길103-06,127.0091,37.6263,-4.1,28.0
2025-01-02 17:08:00,다사56665927,둘레길103-04,127.0089,37.6319,-3.8,29.0
2025-01-02 17:08:00,다사56656231,둘레길101-02,127.0086,37.6593,-3.9,27.0
2025-01-02 17:08:00,다사56536202,둘레길101-03,127.0072,37.6567,-3.9,27.0
2025-01-02 17:08:00,다사56436020,둘레길103-01,127.0062,37.6403,-3.8,28.0
2025-01-02 17:08:00,다사56425986,둘레길103-02,127.0061,37.6372,-3.8,29.0
2025-01-03 06:01:00,다사51405985,북한61-01,126.9492,37.6369,-7.3,49.0
2025-01-03 06:01:00,다사51396051,북한58-01,126.9490999,37.6428,-6.9,51.0
2025-01-03 06:01:00,다사51335773,북한66-02,126.9486,37.6178,-7.7,53.0
2025-01-03 06:01:00,다사51335740,북한66-01,126.9486,37.6148,-6.9,54.0
2025-01-03 06:01:00,다사51286158,둘레길110-01 ,126.9477611,37.6524418,-10.0,53.0
2025-01-03 06:01:00,다사51285821,북한66-03,126.948,37.6221,-8.7,50.0
2025-01-03 06:01:00,다사51155891,북한62-04,126.9464,37.6284,-8.6,51.0
2025-01-03 06:01:00,다사51155877,북한62-03,126.9465,37.6271,-9.1,52.0
2025-01-03 06:01:00,다사51135948,북한62-01,126.9462,37.6335,-7.4,53.0
2025-01-03 06:01:00,다사50985837,북한64-02,126.9446,37.6235,-8.1,52.0
2025-01-03 06:01:00,다사50985795,북한65-03,126.9446,37.6197,-8.7,47.0
2025-01-03 06:01:00,다사50975857,북한63-02,126.9444,37.6253,-8.5,49.0
2025-01-03 06:01:00,다사50905778,족두리봉,126.943704,37.6182159,-8.5,52.0
2025-01-03 06:01:00,다사50775880,북한63-01,126.9422,37.6274,-7.9,51.0
2025-01-03 06:01:00,다사50765775,북한65-02,126.9421,37.6179,-8.7,50.0
2025-01-03 06:01:00,다사50595826,북한64-01,126.9402,37.6225,-7.4,49.0
2025-01-03 06:01:00,다사50515797,북한65-01,126.9393,37.6199,-7.9,51.0
2025-01-03 06:01:00,다사50475974,둘레길108-03,126.9386623,37.635817,-6.9,53.0
2025-01-03 06:01:00,다사50315730,둘레길108-01,126.9369876,37.6138226,-6.8,54.0
2025-01-03 06:02:00,다사52255897,북한59-03,126.9589,37.629,-10.3,52.0
2025-01-03 06:02:00,다사52255785,북한02-01,126.959,37.6189,-8.2,51.0
2025-01-03 06:02:00,다사52245981,북한60-01,126.9587,37.6366,-8.4,50.0
2025-01-03 06:02:00,다사52215870,북한02-03,126.9585,37.6266,-9.9,49.0
2025-01-03 06:02:00,다사52206004,북한58-02,126.9583,37.6386,-8.0,51.0
2025-01-03 06:02:00,다사52165942,북한59-02,126.9579,37.633,-9.7,53.0
2025-01-03 06:02:00,다사52145872,북한01-03,126.9577,37.6267,-10.2,54.0
2025-01-03 06:02:00,다사52136096,북한57-02,126.9574,37.6469,-8.3,53.0
2025-01-03 06:02:00,다사51875851,북한01-02,126.9546,37.6248,-9.6,53.0
2025-01-03 06:02:00,다사51865887,북한61-03,126.9545,37.6281,-9.2,53.0
2025-01-03 06:02:00,다사51855861,북한61-04,126.9544,37.6257,-10.0,50.0
2025-01-03 06:02:00,다사51846131,북한56-01,126.9541,37.6501,-7.8,51.0
2025-01-03 06:02:00,다사51805824,북한01-01,126.9539,37.6224,-8.6,52.0
2025-01-03 06:02:00,다사51775928,북한61-02,126.9534,37.6318,-8.0,53.0
2025-01-03 06:02:00,다사51626125,북한57-01,126.9516,37.6495,-7.2,52.0
2025-01-03 06:02:00,다사51615722,북한67-01,126.9517522,37.6131699,-7.7,47.0
2025-01-03 06:02:00,다사51605810,북한67-03,126.9516142,37.6211404,-8.3,49.0
2025-01-03 06:02:00,다사51576011,북한59-01,126.9511,37.6392,-8.5,52.0
2025-01-03 06:02:00,다사51495769,북한67-02,126.9504095,37.6173775,-7.9,51.0
2025-01-03 06:02:00,다사51475825,북한65-04,126.9501,37.6225,-9.3,50.0
2025-01-03 06:03:00,다사54315771,북한05-02,126.9823,37.6177,-9.5,53.0
2025-01-03 06:03:00,다사54235873,북한08-03,126.9814,37.6269,-9.3,52.0
2025-01-03 06:03:00,다사54205816,북한07-03,126.981,37.6218,-9.3,47.0
2025-01-03 06:03:00,다사54145957,북한08-06,126.9803051,37.6345396,-10.8,49.0
2025-01-03 06:03:00,다사54025885,북한08-04,126.9789999,37.628,-10.3,52.0
2025-01-03 06:03:00,다사54015858,북한07-04,126.9789,37.6256,-9.7,51.0
2025-01-03 06:03:00,다사53755791,북한04-01,126.9759486,37.6194748,-8.6,50.0
2025-01-03 06:03:00,다사53745927,북한03-06,126.9758,37.6318,-11.4,49.0
2025-01-03 06:03:00,다사53615927,북한03-05,126.9743,37.6318,-11.2,51.0
2025-01-03 06:03:00,다사53415894,북한03-04,126.9721,37.6288,-10.2,53.0
2025-01-03 06:03:00,다사53175857,북한03-03,126.9694,37.6254,-9.3,54.0
2025-01-03 06:03:00,다사52925912,북한01-05,126.9665,37.6304,-10.5,53.0
2025-01-03 06:03:00,다사52885827,북한03-02,126.9661,37.6227,-8.4,53.0
2025-01-03 06:03:00,다사52705790,북한03-01,126.9641,37.6194,-7.8,50.0
2025-01-03 06:03:00,다사52645898,북한01-04,126.9633,37.6291,-10.5,51.0
2025-01-03 06:03:00,다사52585946,북한58-04,126.9626,37.6334,-8.9,52.0
2025-01-03 06:03:00,다사52395997,북한58-03,126.9604,37.638,-8.2,53.0
2025-01-03 06:03:00,다사52395834,북한02-02,126.9605,37.6233,-9.0,52.0
2025-01-03 06:03:00,다사52355893,북한60-03,126.96,37.6286,-10.2,47.0
2025-01-03 06:03:00,다사52345938,북한60-02,126.9599,37.6327,-9.1,49.0
2025-01-03 06:04:00,다사54846258,북한21-01,126.988,37.6617,-9.6,52.0
2025-01-03 06:04:00,다사54825737,북한06-01,126.9881019,37.6147296,-7.7,47.0
2025-01-03 06:04:00,다사54816041,북한19-03,126.9878,37.6421,-9.7,49.0
2025-01-03 06:04:00,다사54735959,북한12-06,126.9870124,37.6346669,-10.6,52.0
2025-01-03 06:04:00,다사54715768,북한06-02,126.9869,37.6175,-8.2,51.0
2025-01-03 06:04:00,다사54696024,북한19-04,126.9865,37.6406,-10.3,50.0
2025-01-03 06:04:00,다사54695726,둘레길105-04,126.9866713,37.6136633,-8.1,49.0
2025-01-03 06:04:00,다사54676164,북한20-01,126.9862,37.6532,-9.3,51.0
2025-01-03 06:04:00,다사54585999,북한12-07,126.9853,37.6383,-10.5,53.0
2025-01-03 06:04:00,다사54585924,북한09-03,126.985338,37.6315385,-8.9,54.0
2025-01-03 06:04:00,다사54545798,북한07-02,126.9849,37.6202,-9.0,53.0
2025-01-03 06:04:00,다사54535859,북한08-02,126.9848,37.6257,-8.4,53.0
2025-01-03 06:04:00,다사54525738,북한05-01,126.9847362,37.6147956,-8.5,50.0
2025-01-03 06:04:00,다사54515721,둘레길105-02,126.9846595,37.6132516,-8.1,51.0
2025-01-03 06:04:00,다사54446143,북한20-02,126.9836,37.6513,-10.2,52.0
2025-01-03 06:05:00,다사55306092,북한17-03,126.9934,37.6467,-8.8,49.0
2025-01-03 06:05:00,다사55305741,둘레길105-02,126.993622,37.6150632,-7.5,52.0
2025-01-03 06:05:00,다사55146054,북한16-03,126.9916,37.6433,-9.2,51.0
2025-01-03 06:05:00,다사55085933,북한12-05,126.990989,37.632405,-9.8,50.0
2025-01-03 06:05:00,다사55076065,북한17-04,126.9908,37.6443,-9.3,49.0
2025-01-03 06:05:00,다사55056285,북한69-04,126.9904487,37.664072,-10.3,51.0
2025-01-03 06:05:00,다사55035844,북한09-01,126.9904,37.6244,-7.7,53.0
2025-01-03 06:05:00,다사55035750,둘레길105-03,126.9904493,37.6158572,-7.5,54.0
2025-01-03 06:05:00,다사54956013,북한15-03,126.9894,37.6396,-9.1,53.0
2025-01-03 06:05:00,다사54955831,북한08-01,126.9896,37.6232,-7.6,53.0
2025-01-03 06:05:00,다사54886040,북한17-05,126.9886,37.642,-9.9,50.0
2025-01-03 06:05:00,다사54885890,북한09-02,126.988705,37.6284572,-8.2,51.0
2025-01-03 06:05:00,다사54885787,북한07-01,126.9888,37.6192,-8.1,52.0
2025-01-03 06:05:00,다사54855924,북한11-01,126.9883453,37.6315719,-9.1,53.0
2025-01-03 06:06:00,다사55386124,북한19-02,126.9942,37.6496,-8.2,47.0
2025-01-03 06:07:00,다사56195897,북한13-01,127.003544,37.6291694,-7.5,52.0
2025-01-03 06:07:00,다사56185872,북한12-01,127.0035072,37.626927,-7.4,53.0
2025-01-03 06:07:00,다사55966366,북한69-01,127.0006834,37.6714228,-8.1,52.0
2025-01-03 06:07:00,다사55855862,북한12-02,126.9997009,37.6260305,-8.4,47.0
2025-01-03 06:07:00,다사55846471,둘레길121-07,126.9992,37.6809,-8.3,49.0
2025-01-03 06:07:00,다사55846087,북한17-01,126.9995,37.6463,-7.3,52.0
2025-01-03 06:07:00,다사55825947,북한14-01,126.9993859,37.6336439,-7.8,51.0
2025-01-03 06:07:00,다사55805911,북한13-02,126.9991232,37.6303881,-8.4,50.0
2025-01-03 06:07:00,다사55705883,북한12-03,126.998,37.6279,-8.8,49.0
2025-01-03 06:07:00,다사55656125,북한17-02,126.9973,37.6497,-8.2,51.0
2025-01-03 06:07:00,다사55656044,북한16-01,126.9973,37.6424,-7.6,53.0
2025-01-03 06:07:00,다사55636003,북한15-01,126.9972,37.6387,-7.6,54.0
2025-01-03 06:07:00,다사55556071,북한16-02,126.9962,37.6448,-8.3,53.0
2025-01-03 06:07:00,다사55506361,북한69-02,126.9954133,37.6709453,-8.6,53.0
2025-01-03 06:07:00,다사55476140,북한19-01,126.9952,37.6511,-7.9,50.0
2025-01-03 06:07:00,다사55445870,북한10-01,126.9951263,37.6267242,-8.4,51.0
2025-01-03 06:07:00,다사55405904,북한12-04,126.9946164,37.629813,-9.3,52.0
2025-01-03 06:07:00,다사55405754,둘레길105-01,126.9946562,37.6163066,-7.9,53.0
2025-01-03 06:07:00,다사55396003,북한15-02,126.9944,37.6387,-8.1,52.0
2025-01-03 06:08:00,다사56976453,북한23-03,127.0121,37.6793,-8.6,49.0
2025-01-03 06:08:00,다사56966353,북한23-01,127.012,37.6703,-7.4,52.0
2025-01-03 06:08:00,다사56795841,둘레길103-07,127.0103999,37.6242,-7.4,51.0
